# https://data.ripple.com/ and whois results
# Ripple Nodes
IP Address|Version|ASN|BGP Prefix|CC|Registry|Allocated|AS Name|Publice Key
211.192.109.194|rippled-1.8.1|4766|211.192.0.0/13|KR|apnic|2000-05-26|KIXS-AS-KR Korea Telecom, KR|n9K7vcrrQt2vPoKVrLUUbicZewESZjwpFYctevyHPY9wJV91RUYP
211.216.3.198|rippled-1.7.3|4766|211.216.0.0/13|KR|apnic|2000-09-01|KIXS-AS-KR Korea Telecom, KR|n9MBBjR7Zh8aHks6xZJrL1dpAdSVKTxNBbF7ddJp4UWGjnkHjAnW
211.40.136.213|rippled-1.7.3|3786|211.40.0.0/16|KR|apnic|1999-11-08|LGDACOM LG DACOM Corporation, KR|n9KGAJuRVd53g4dPn6fpTFL4ZWCMaDL9koR4BVAe8m4oYgfVrXsz
213.167.79.24|rippled-1.7.3|13173|213.167.64.0/19|GB|ripencc|2000-04-06|FORESHORE-AS, GB|n94n1PP8VKzym4VL9oBdvJHMs8WbGy7fSBucsXv3x2cisfqxHZZg
213.194.124.194|rippled-1.7.3|15924|213.194.64.0/18|TR|ripencc|2000-10-31|BORUSANTELEKOM-AS, TR|n9Kc4vdHKjLqhu8nChP4er97ujjKYJqaMRXRLorqupo1pKc9Lhsk
213.239.194.59|rippled-1.6.0|24940|213.239.192.0/18|DE|ripencc|2003-05-28|HETZNER-AS, DE|n9LZwhPdd3BBjgB18bMh29dMJTRSCrXkzi5waHUcFAvpZCbNLV7t
213.239.232.113|rippled-1.7.0|24940|213.239.192.0/18|DE|ripencc|2003-05-28|HETZNER-AS, DE|n9Kmuz4ZcppFSPK5uHpXpj7egEmeodxfkm4VUHVHw1jjCFLjFPch
216.155.136.187|rippled-1.8.1|20473|216.155.128.0/19|US|arin|2008-04-04|AS-CHOOPA, US|n9MjVyWHeEq2GinnvLJfFS2L4PB38FKckDcwTx1afGqHdfE6m1LB
216.194.165.98|rippled-1.8.1|22611|216.194.164.0/22|US|arin|2013-04-02|INMOTION, US|n9LcWLgx4KSdDeL14kvmPx4YRLdKh643TEyFwZ6qm33DE5CQVjVk
217.110.67.200|rippled-1.7.3|8220|217.110.0.0/15|GB|ripencc|2001-01-02|COLT COLT Technology Services Group Limited, GB|n9Mh53NDhqFNGFN2WWbuxD4yr5PNDiaeMZ7RCvMfCkQwu6kvvukF
217.16.190.164|rippled-1.8.1|43541|217.16.176.0/20|CZ|ripencc|2009-12-08|VSHOSTING, CZ|n9K62wpJDLWoLRWMp4PstKnhs4KZxgMtqYNP4qKRGFfM4iazCY75
217.25.92.94|rippled-1.7.3|9123|217.25.92.0/24|RU|ripencc|2003-03-25|TIMEWEB-AS, RU|n9K38Ms3BJFcHAZ8tnrGkDviWCKmes5p7g2xb6FRGeTjpUo8srBg
221.139.1.42|rippled-1.7.3|9318|221.138.0.0/15|KR|apnic|2003-05-30|SKB-AS SK Broadband Co Ltd, KR|n9METHTcLztA2boZF4xvuwqoC8KGLdMB2MDYJZ1P3ZbKDZ2kadEK
23.108.102.27|rippled-1.7.0|59253|23.108.96.0/21|SG|apnic|2013-07-24|LEASEWEB-APAC-SIN-11 Leaseweb Asia Pacific pte. ltd., SG|n9JAKuGzwW9am34DR3JLsU7b9tpgJYCWpoVhHQU6ZKz7FWq97NWd
23.109.50.92|rippled-1.7.3|7979|23.109.50.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n94Dkz4ayoZWkgdUKRmoSEXCgsZgmxCYJ2q82xB2W3JiLQn5ez26
23.111.226.213|rippled-1.7.3|7979|23.111.226.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9MPKgtwWeyRPmirqzG6g1SziABtnmBxirpH3SwQdHJt7hChGHFe
23.111.226.214|rippled-1.7.3|7979|23.111.226.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9MvSZkm27776MDh3tk7Yqs1sVa1ZYUThUPxN8JPk5Vr9ATz1jos
23.111.236.116|rippled-1.7.3|7979|23.111.236.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9Kxhs7uqTkdc6NsnyGg6LG9GhMYeVmofzB15JgTBygBqWSkkvJY
23.111.236.28|rippled-1.7.3|7979|23.111.236.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9LUsgzWrdT4rpC7xESy3KjfQg4uJrPaKB8ynnNTKyKER3ByYL99
23.253.85.81|rippled-1.6.0|33070|23.253.64.0/18|US|arin|2013-11-08|RMH-14, US|n9L2f6vx2rKvXCRx7qrzzJ4q8UK6NbZDSDTsAtDPWYMBdQBDiTjB
23.88.0.125|rippled-1.7.3|24940|23.88.0.0/17|DE|ripencc|2013-06-07|HETZNER-AS, DE|n9MGBY5GpAmZrGmVCU6wk8gbUTYyHsXqDHJxN2FnC3SsR4CkHkGR
24.134.26.141|rippled-1.7.3|3209|24.134.0.0/16|DE|ripencc|2012-04-25|VODANET International IP-Backbone of Vodafone, DE|n9MGsJFMwAVkuSHdeWQXcatTG9ePK3EuVvs4bhCzExi6LJYQWJbr
27.50.52.18|rippled-1.7.3|64050|27.50.52.0/24|SG|apnic|2010-03-17|BCPL-SG BGPNET Global ASN, SG|n9MeFVPL5w2ygu9JGZjwZHuoz4ovHzWLxHE1Wu1n7Q7u7cHz4svW
2a01:4f8:c2c:571b::1
2a01:4f9:3a:1ce8::2|rippled-1.6.0|24940|2a01:4f9::/32|DE|ripencc|2007-10-10|HETZNER-AS, DE|n9M1pVAgRT8jJccGzVK82uULUr2fhXxdDjv3mNy3nnzA6sHVTycA
3.1.120.206|rippled-1.7.3|16509|3.0.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9JdjtmoVm6FEh9q29bqpKYtGtmqJV1qD9eA8MaXJJuNhrtEmjXJ
3.112.138.57|rippled-1.7.3|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LUJJMcR75ee7pnuSqQakWzSLPms1cm4JZ1ecoyUo6eMLB8raEq
3.112.204.78|rippled-1.8.1|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9M5CypnoTs7dbdmAzHAorKBJxPxReCw3aDayJotPNgywxUJGhKD
3.112.207.57|rippled-1.7.3|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n94MZEAwrZKWdeqJqsjJ83wUszjDUZrjz436anv5RaLqMpBPVZs9
3.113.0.37|rippled-1.8.1|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LXx9xwuSMB8hYpCA9E64YazET7MNgvF77mzD6DeM43v8ET1p6b
3.113.103.103|rippled-1.7.3|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9L2qAihbFKhyzKSt8B7yujdSZ2mKk1pAjnJP8kL6w1GGK4BjJ16
3.113.127.188|rippled-1.7.3|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n949s14U2aYNt2JpFcMMQFrGsYUbdsRVhzhTbXkTCX9bLpXha3vL
3.113.173.90|rippled-1.7.3|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9MBRQdEvfsPrXk6aCRCrnAtMJnFd2vpG54WE4R6pPvJHxC1QSRw
3.113.42.116|rippled-1.7.3|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9MCZZ8n6xgVaaDwp1GeKLxG726Cc6KXAKZctSxQUugSDfS6yV47
3.12.222.105|rippled-1.7.3|16509|3.12.0.0/16|US|arin|2017-12-20|AMAZON-02, US|n9LXgN4uhbNVcfwa5kcwUbkqBwbSTArb5uy7RqSKVgFc9Bm2SVR9
3.122.10.154|rippled-1.8.1|16509|3.120.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n94RT14GjkYRcyqZMJobYLjuG69WFxXXQnofpYtMeyMK346H1unZ
3.123.172.72|rippled-1.7.3|16509|3.120.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LBz1WHzG2axq8yjRUg28GtMA3cQS2cVAELWUbG5tfMeNCT8e1R
3.124.115.31|rippled-1.1.0|16509|3.124.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9L1yKYzqJNeUmoJBQtwPrE1wKXEGTTsdMVjHsh8tKaAFGzZb5Gm
3.128.157.110|rippled-1.7.3|16509|3.128.0.0/15|US|arin|2018-06-25|AMAZON-02, US|n9JjiLhcH2wNq1hmNy58xj191k4yWia3Vd1XgU4PFvLsK2V1L6Mg
3.133.174.237|rippled-1.7.3|16509|3.132.0.0/14|US|arin|2018-06-25|AMAZON-02, US|n94KFhaEETVrZpJP2B4ok5Gzk6GBCyNSVPJojmxKNw7fTsNrf8FW
3.136.85.206|rippled-1.7.3|16509|3.136.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n94BhrC3WSjW8yCgC1ng9noXPNRyGzPQrKscgH3hgRs1fwVyFx57
3.137.51.235|rippled-1.7.3|16509|3.136.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9MbcYGKD197hTYS3LXtom1o6Wa9QcfYhSQzhZU6HPHEhL6BWN36
3.138.239.21|rippled-1.8.1|16509|3.136.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9LKX3quFnxn5GUzrnY3UH5UPNHGJk4UMKyfziQYDss68F6wLdD1
3.138.250.245|rippled-1.8.1|16509|3.136.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9KgUu55sWb96qWnQqNNRz6Kec6jicjvjUHp4d8Nf4AFYAiqgoqj
3.140.246.87|rippled-1.7.3|16509|3.136.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9KJehuYYAKGuS9DZGVhNkWnQb57koT8FRD7HhyH2WGhrYoLjCt1
3.15.55.162|rippled-1.7.3|16509|3.14.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9K62ydyusvh4KQhm5eHTXs15MG6eaRZCkcMZniVtfChsqzEKaLP
3.17.0.103|rippled-1.7.3|16509|3.16.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9K5B1VHwS9aRGogqypDKRL6E98iNZP4vU3T9zCQBnPhe4SMbSfe
3.21.24.45|rippled-1.1.1|16509|3.20.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9KshZPMMTEySkjenFdodX2E49REm39xdM4na5DKTwWdKxyor2iy
3.216.68.48|rippled-1.8.1|14618|3.208.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9JewiDJszSGRWdb4HenbzPuAGVe2W7LFSr3DZn2vEKDHmQ6cTV4
3.217.133.209|rippled-1.7.3|14618|3.208.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9MmukxYweEiFcv6UQkoXxyNZPfCgfYeYTqkFZyrpymWMUXDE2gp
3.22.78.116|rippled-1.7.3|16509|3.20.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LSL83477yypTQoXzbuWffxvxxHmzqtUKg5LGvbcJHpZSyQMUiN
3.225.173.157
3.227.240.142|rippled-1.7.3|14618|3.224.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9Lh3KXx4dn9jecgGQw2Yq6ZcBvetAGaWXcpoK59e7nE584bp4yc
3.236.233.101|rippled-1.7.3|14618|3.224.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9JAVLx1CqzdVPh8Mc2WWoJvoRvkwzuk4C3w25bzcBFcPmpWzfYD
3.236.54.68|rippled-1.7.3|14618|3.224.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9Lma4n54JqT6obWZN79PXcojoqawqqw4KiSpwhByBozM7FX5E9f
3.248.197.36|rippled-1.7.2|16509|3.248.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9Jtydm4cPLu1KM7j9mrFVTtdptgBykdRGgzGAbybsB28nJ5Vuxh
3.250.42.108|rippled-1.7.3|16509|3.248.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9LXNgvyqKcBzyKKcA4zLYQvtTz8S9BP85sNPazZQ9wn38xztGy5
3.34.164.205|rippled-1.7.3|16509|3.34.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9LgpGbZySdK62pxxaqHZJZcx66Nab81kS2GK9E9xM6PQKUQkQ77
3.34.172.70|rippled-1.7.2|16509|3.34.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9LBJq4rwu1DnKEXZSdNcfh9Jj843NS5BCC7zFvrhPycJhQXAUcR
3.34.253.187|rippled-1.7.3|16509|3.34.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n94Kp7iyGw1PkZAnJGH6cBmfWkqsJ8e3Wxn7BPsvsDTtLDxUqBAw
3.34.45.50|rippled-1.7.3|16509|3.34.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9MXBPs42645vX5tB69gpy8DDJaJLiZAgFs1iQQAWy7QovqnSSCJ
3.36.120.14|rippled-1.7.3|16509|3.36.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9Ki9J57GNoF6ec8xRoC2SYXdqwkMKrjQer5mSTdxkidEMw1eiwf
3.36.30.227
3.37.110.18|rippled-1.7.3|16509|3.36.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9KgtbDe8FjYn3jn6Bk4DBUB7N9MadXfyspgH9nk9eGwcux7SFXa
3.66.33.223|rippled-1.7.3|16509|3.64.0.0/12|US|arin|2017-12-20|AMAZON-02, US|n9LBKR3hTyL87a2y2eybTvmj4UD1Whe6Dhede8BuxZNuSvEMdpZY
3.69.25.199|rippled-1.7.3|16509|3.64.0.0/12|US|arin|2017-12-20|AMAZON-02, US|n9KhzLMpifBeooQDoMXQvktC8JY7dAEuDvNkMKBZR7t5FanzZXm7
3.70.231.46|rippled-1.7.3|16509|3.64.0.0/12|US|arin|2017-12-20|AMAZON-02, US|n9LXm8QC77wKCkw58yiCyECw1tR2zJAm8LZQfehYGBR1YZ7HE6JH
3.82.72.243|rippled-1.8.1|14618|3.80.0.0/12|US|arin|2017-12-20|AMAZON-AES, US|n94RsYBu9PnRee284p8ZU4qGVMvN1j276RnuJmcoKzo36jUz1tdb
3.84.10.134|rippled-1.7.3|14618|3.80.0.0/12|US|arin|2017-12-20|AMAZON-AES, US|n9KUVcz9Dtzs6u4Fs7Dt79i2AWm17S1tqJeQRGjQ2h57YSrNz6h2
3.94.1.147|rippled-1.7.3|14618|3.80.0.0/12|US|arin|2017-12-20|AMAZON-AES, US|n944xnSxnSpTJeBRvaTFPQvzNzL1jNCL7cN9PhqRebw66tbzgiNt
3.94.27.174|rippled-1.8.1|14618|3.80.0.0/12|US|arin|2017-12-20|AMAZON-AES, US|n9KMkKnR7266hjRcvxSeMP3gyKHGpAzdJZeMjcigX9fyhXMawXMf
31.168.216.129|rippled-1.4.0|8551|31.168.208.0/20|IL|ripencc|2011-03-28|BEZEQ-INTERNATIONAL-AS Bezeqint Internet Backbone, IL|n9KcisXLX5jChN3iJbyU2uY7EQQwa2beuruXNDeTc6dKvj7shLgf
34.105.252.118|rippled-1.7.3|396982|34.105.240.0/20|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9MavMVWArwGnuDZJz7iGzN7GcamY68rFqaaxuB4MboTdx8MLTSi
34.122.171.174|rippled-1.7.3|396982|34.122.0.0/15|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9J6MfXuV5hnASpuShrEDdBCz11sGpzRQ2iPz3JQGFQTgK2yjPWh
34.124.210.237|rippled-1.7.3|15169|34.124.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9L3W9irkGYiaUkokdUNgAMjiejSmACPP6hCdm26X5VVMURJU8EJ
34.133.201.182|rippled-1.7.3|15169|34.133.0.0/16|US|arin|2021-01-08|GOOGLE, US|n9Jdy7UqGobDzfMAQeTrBdFVUic6yof4E8uxU9aEDY3KttFgS97u
34.139.164.160|rippled-1.7.3|15169|34.139.0.0/16|US|arin|2021-01-08|GOOGLE, US|n9LKpPWZAbGp24PnACyPYzhk8pUVWqut8iZjR5scgjfBN8RB39HA
34.139.184.136|rippled-1.7.3|15169|34.139.0.0/16|US|arin|2021-01-08|GOOGLE, US|n9Jc7pJJUjRWsuVksBpcP3gDtb491MVBCDHMeYzkepxSXf53kW8K
34.140.125.104|rippled-1.7.3|15169|34.140.0.0/16|US|arin|2021-01-08|GOOGLE, US|n9MvHVa7hwz7bvs8JWALLNPy8s3g85XjxBLazQaJf31VqTxHWZeR
34.140.244.13|rippled-1.7.3|15169|34.140.0.0/16|US|arin|2021-01-08|GOOGLE, US|n9JCzpYkZnni3uLzbnjsevwzBmM29q5jPc9WzyDpXuq9qnnHu34R
34.141.101.215|rippled-1.7.3|396982|34.141.96.0/20|US|arin|2021-01-08|GOOGLE-CLOUD-PLATFORM, US|n9KAqAxuyuNZBpxVzcHsx58DGZ1J9oTwPtfnMtfwjroy1MdeMpRM
34.142.37.197|rippled-1.7.3|15169|34.142.0.0/16|US|arin|2021-01-08|GOOGLE, US|n94LR7AbhyoVgXnYhghmJhh3PqFz89icZ3bbEomn5YmamTNrbgK1
34.147.42.96|rippled-1.7.3|396982|34.147.32.0/20|US|arin|2021-01-08|GOOGLE-CLOUD-PLATFORM, US|n9LehM9wRYehRTReBrEENM4it8gqALKMmxbp5pmcYtt8JCWmbhJe
34.152.55.47|rippled-1.7.3|396982|34.152.48.0/20|US|arin|2021-01-08|GOOGLE-CLOUD-PLATFORM, US|n9LXjCcn6pANM41ACDp1KANZuDy8YrzpoTCZfBbk4yh693fJ1iVH
34.193.207.130|rippled-1.8.1|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JmeBtJHCkmtKJP7epqwcdWHwQj9Pa2gXqFd8BvfMPNaD8vLNjA
34.195.124.95|rippled-1.8.1|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JtnHM3PusJeH8ZS13ZPL2fYUEq4oKxePNVMCGex9GfFBMHi5xm
34.196.160.138|rippled-1.8.1|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9L9B3PHHCnjHDLc9cbEvRctNL687N76ZS7uEBWjvFzMVPjz23C1
34.201.63.178|rippled-1.8.1|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JxxUPw1QWJkcGgTUhoYFMm49DPy7wnvMoDskG6ican85oZSD6c
34.205.233.231|rippled-1.8.1|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9Mqwsfvh98BWgtVzWRc5MZeCyAfKYJe1KeND937Pj3GoT7U9UJ7
34.208.12.148|rippled-1.8.0-b6|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9MJkVqUGhGXRnsxx8jfg9TCASd9ZgUQAt68RAo9CdqpAVF1xWuA
34.208.66.56|rippled-1.8.0-rc1|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n94P76EThyYBVky92BeqbPbZgE8DKBsixinzaAr2owsaKbesnPoL
34.210.87.206|rippled-1.8.0-rc1|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9LXHjbYjz5byTrS5gf37WJj5XvdeXmdWCCJHL59wvpbXe5GT4f3
34.213.112.56|rippled-1.7.3|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n943akPPN3pXorpSsEJaLEKLSARPcYdxGnHSqYBSpB44oqbzKjGD
34.214.107.155|rippled-1.8.1|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n94Npdn5sbFVKDDYnSCBPRauoMKpP8RwTmLEAMfy1NijNzvVB4J3
34.215.107.187|rippled-1.7.3|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9MXDgpRdEzEHG44hnDjc323FTYyujyWnPUys416WgLw5Vjfvqg6
34.215.168.234|rippled-1.8.1|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9LLKCd6EmzJksmbhX7P5f5EGi7K5Vj8Q3yuyvP9MA1mSrZabdeR
34.216.199.10
34.217.101.125|rippled-1.8.0-b5|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9MoZZsRTSU4SEmYGHNYFNFJg5FocXFdtxMpyD9PNdmkyy3TCKqk
34.217.16.132|rippled-1.8.1|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9LZckcGDhK3LUuD1n7DCFhNjnYtjwAKHJxTNvBazv36nnKjR3RJ
34.222.164.202|rippled-1.7.2|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9Ka3ykhWtpYviE3ztPB3ca7V7umFn9wCuopHBK7McvbXcboZobr
34.224.252.48|rippled-1.8.1|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9M73SdwfyHhq4bqTgqYNBoH5NWp524BUNncaTLExVSAKnf8dXhT
34.226.156.130|rippled-1.8.1|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JkZJL3b27y9P2XGfHp6zZ5NKFn4hfYZA5wCfT5EF43JFAz2cJV
34.227.191.219|rippled-1.8.1|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9KVSJSNbRKueeGzbVYbUGTww55H4Xn5QpFi9jS9VcwNYurxZGJV
34.229.128.152|rippled-1.8.1|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9MqFgf89C1Q81rUXmunZjhFr1sZwaaQYoknVzTVwNC9ky9u2Mxb
34.239.120.20|rippled-1.8.1|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9KiJ4JHhajZ3mQ2k29ekz1ixnDYaQdF6bNi2hiKDhRM9nhwaLfW
34.250.221.69|rippled-1.7.3|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9Mab4QHVLHZwnkZfQsP5MPF9WJWPkayRg9oMSH3cr9J3xMFkQn6
34.250.52.98|rippled-1.8.1|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9ME1b4GkHiPGyHpg1zT2vRnqsT56r89iuX9aFBjSKgEbairFKwc
34.253.14.248|rippled-1.7.3|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9LRHKXLDLjQZSPk1YonZScnkYbycDd8qtWhJ6JWMFgwfx9VSJMn
34.254.192.235|rippled-1.7.3|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9LY1wbDMZCPUw8v3hTJHqtG2g5wCVU1goxmc3jNwRDSViGx5bWY
34.75.132.167|rippled-1.7.3|396982|34.75.128.0/20|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9J2Sv4wdX8jGRu6JhehYnR11ZV7aHJg9A5rDwwkPFsZH7HqPC3G
34.75.174.170|rippled-1.7.3|396982|34.75.160.0/20|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n94JU2fxQp6FXZVxiW3NiFQgarDpMZ9m8Lyz9ZQ8oSUjTitjCFJS
34.79.12.29|rippled-1.7.3|396982|34.78.0.0/15|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9L5Hv4kBo77rYnQQtBAsBpy6Dro73GMeQUy8Zi7k4JgJFoWmFJN
34.81.238.246|rippled-1.7.3|396982|34.81.224.0/20|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9My1tsXvQtGSeMV1ttrwyGe4EHWiDhP3WDQPCAjxRvs1gJb8gBe
34.83.125.234|rippled-1.8.0-rc1|396982|34.83.112.0/20|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9MKZAHqxf9bUbwZhYkG1cBNXv22KzCSapHrZ2sPBsPVV5Puf8pw
34.83.146.129|rippled-1.8.1|396982|34.83.144.0/20|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9LZixD18jVCKh3m1SajFhbL7TQ5Wwehf8CLxMQ4EdA3QjrGLhCv
34.86.33.1|rippled-1.7.3|396982|34.86.0.0/15|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9M61AH2QFvQLKkhqecua4hvXQgJxYQx1mCVpKZwk51WdyWxb4AH
34.89.232.121|rippled-1.7.2+DEBUG|396982|34.89.224.0/20|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9JvLKqLvkiMw5jjARCNu97UAGgUeagQzwB11bejvLS8uFiyyo4j
34.89.30.14|rippled-1.7.2|396982|34.89.16.0/20|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n94GhsXg5VYp8vWGPhqAWvDZNrwXpPXjMA4L3VnYexi3cY7Uj5sM
34.89.84.62|rippled-1.7.3|396982|34.89.80.0/20|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9Msn4Hqha85sygLwUupumsiC136s8Dpv2S3JXytrmNUmuKUTrHU
34.92.5.178|rippled-1.7.3|396982|34.92.0.0/16|US|arin|2018-09-28|GOOGLE-CLOUD-PLATFORM, US|n9LY53X1Hrqr4etcgq7LgcUKkhkR3hmxad4s34eRFcRjAnpYNCwp
35.158.161.145|rippled-1.7.3|16509|35.156.0.0/14|US|arin|2016-08-09|AMAZON-02, US|n9KumLZt4C8rn11QykC9Sm6p8ANiTSAv1LkcmhPVVaLz24fVwVUU
35.162.207.187|rippled-1.8.0-rc2|16509|35.160.0.0/13|US|arin|2016-08-09|AMAZON-02, US|n9MAPpuno1C9BMjhpffUQyStCvkd7RrrgQiWDGPdmaz6NQArQDaQ
35.164.184.184|rippled-1.8.1|16509|35.160.0.0/13|US|arin|2016-08-09|AMAZON-02, US|n9KpWRX3jNiU6iHiA2XZoRSLb2fBxaSaUEeEMS7SxC9zcmLorD7L
35.167.133.144|rippled-1.8.1+DEBUG|16509|35.160.0.0/13|US|arin|2016-08-09|AMAZON-02, US|n9LsdNUagW3AdNmtPZYomts6UB5tuyCnnNPd87LkryJv5cSut5Yp
35.167.204.44|rippled-1.8.1|16509|35.160.0.0/13|US|arin|2016-08-09|AMAZON-02, US|n9MkWv9HjxLaJHi1mKwNshMP5XEDPzX45bokWrBxSavhGX3D8pad
35.183.88.251|rippled-1.5.0|16509|35.182.0.0/15|US|arin|2016-08-09|AMAZON-02, US|n9LbmPLi1BpFxZkp7eaFhnwMswMcvrQDLNZhx66hcADYpqpfK7To
35.195.111.234|rippled-1.7.3|15169|35.192.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9KmVnrecNnW8CLTddCGbtF49trQt2WZBKhZU3bGVyC4hGNynFNu
35.195.216.22|rippled-1.7.3|15169|35.192.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9K6q1KmqKrLyg5g1zKdZqd9jLK4VP5i6p2zJJqwdvUt6Y7feG1R
35.195.223.235|rippled-1.7.3|15169|35.192.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9KAwJSnxfFAqZ5aVwK43BAFdLnXKTCzwauKEPtE4nKss3oyKhbu
35.198.113.114|rippled-1.7.0+DEBUG|396982|35.198.112.0/20|US|arin|2017-03-21|GOOGLE-CLOUD-PLATFORM, US|n9KvFmb9LSKk6rWz34Wkxxvwkp8u1ndUXUtqzRjTJR1TSVZvfbyH
35.198.170.36
35.199.162.229|rippled-1.8.1|15169|35.199.128.0/18|US|arin|2017-03-21|GOOGLE, US|n9MC6PCuX1zDK3fUtMTM4q8gWjn7jCAALuZ5GgyHviJKNeUcWyxH
35.203.134.210|rippled-1.8.1|396982|35.203.128.0/20|US|arin|2017-03-21|GOOGLE-CLOUD-PLATFORM, US|n94wEbM1QaDpkGmmB4CW3SbG39NYXHpveUh2EwiHBvdk84WCt4Lt
35.203.18.111|rippled-1.7.3|396982|35.203.16.0/20|US|arin|2017-03-21|GOOGLE-CLOUD-PLATFORM, US|n9LNtLupHEehBcp6dqAJ1a1dWXkWPKTxfmT8XR2bSFxyy4JnRCP9
