# https://explorer.zel.cash/ and whois results
# Zel
IP Address|ASN|BGP Prefix|CC|Registry|Allocated|AS Name|Payment Address|Publice Key
185.191.228.218|64236|185.191.228.0/23|CA|ripencc|2017-02-27|UNREAL-SERVERS, US|t1WzuE6LxLDA5qmH9ieXbvsX12CSG9keNJL|04b72257c511feb0a1de9a8e1d07abc00decea973aede9d8fc360f868cd24af37a8414e6cc2ced3c7641f2e4deb2b329881bde785975bf6b0d6f9812d31ef322df
185.191.228.236||||||||
185.191.228.246||||||||
185.191.228.251||||||||
185.193.66.72||||||||
185.193.67.0||||||||
185.193.67.1||||||||
185.193.67.2||||||||
185.194.217.143||||||||
185.194.218.172||||||||
185.194.219.178||||||||
185.194.219.179||||||||
185.194.219.184||||||||
185.194.219.201|51167|185.194.218.0/23|DE|ripencc|2017-03-16|CONTABO, DE|t1bWWF2u3J773SgHwP57e2Gu7HSh2LmQhAx|0488c3cf77975faac4d4aaf6ed4cb29769a728abdefdaf481aa64fa919cb35b5d1bf46457ed351baeb984cef4087ef13581348565703ea3b73d9e2bd1a218dc5bc
185.197.249.186||||||||
185.202.172.53||||||||
185.202.239.114||||||||
185.205.109.164||||||||
185.207.250.86||||||||
185.207.251.129||||||||
185.209.223.27||||||||
185.209.228.111||||||||
185.209.228.123||||||||
185.209.228.135||||||||
185.209.229.228||||||||
185.209.230.103||||||||
185.209.230.206||||||||
185.211.6.168|51167|185.211.6.0/24|DE|ripencc|2017-06-30|CONTABO, DE|t1YYCrAJjrt52xwctUCZtUG4canGrJQnT5Q|04432940e9e9594a12d42f9f3498b410b76b9007a0e997c1ba2d4ca7f9cfef2621bb3ad598e9021fcfe5f2b62838d7575573c65214606cec86262bfb43542522af
185.213.25.177||||||||
185.213.25.33||||||||
185.214.134.253||||||||
185.215.164.124||||||||
185.215.164.58|51167|185.215.164.0/23|DE|ripencc|2017-08-01|CONTABO, DE|t1Z6rHgbtgsrntRLUUViDiLda8BCEcVNt3k|0494d24113debe3f971f82f09ee4b3aa6ac8166636070f818fd5e3158d9b321bbc4e0b6aaf952e590cf758aca24d1644f090484d834d0044a87e8c78e493d5baf2
185.215.165.117||||||||
185.215.165.145||||||||
185.215.165.173||||||||
185.215.165.69||||||||
185.216.176.126||||||||
185.216.177.169||||||||
185.216.177.252||||||||
185.216.178.243||||||||
185.216.203.161||||||||
185.216.203.61||||||||
185.216.75.102||||||||
185.217.125.159||||||||
185.217.125.173||||||||
185.217.125.217||||||||
185.217.125.75||||||||
185.217.126.127||||||||
185.217.126.169||||||||
185.217.126.204||||||||
185.217.126.37||||||||
185.217.126.40||||||||
185.217.127.183||||||||
185.217.127.214||||||||
185.218.124.138||||||||
185.218.124.170||||||||
185.218.124.171||||||||
185.218.124.230||||||||
185.218.125.201||||||||
185.218.125.7||||||||
185.218.126.171||||||||
185.218.126.62||||||||
185.225.233.16||||||||
185.225.233.26||||||||
185.228.233.13||||||||
185.228.233.242||||||||
185.229.119.243||||||||
185.232.70.156||||||||
185.232.70.252||||||||
185.235.14.33||||||||
185.235.14.35||||||||
185.235.14.39||||||||
185.235.14.45||||||||
185.235.14.48||||||||
185.235.14.57||||||||
185.235.14.60||||||||
185.237.252.127||||||||
185.237.252.247||||||||
185.237.252.248||||||||
185.237.253.191||||||||
185.239.208.44||||||||
185.239.208.69||||||||
185.239.208.72||||||||
185.239.209.11||||||||
185.239.209.223||||||||
185.239.209.230||||||||
185.241.151.114||||||||
185.245.182.172||||||||
185.249.225.229||||||||
185.249.225.76||||||||
185.249.225.88||||||||
185.252.233.132||||||||
185.252.233.150||||||||
185.252.234.129||||||||
185.252.234.79|51167|185.252.234.0/23|DE|ripencc|2018-03-29|CONTABO, DE|t1Lfr94hSA3MtAr1wSZFDavbnG3M4uGMuJ2|04c4f6ce2a5b277051e8f8746ec779383f7ed356a402923d383d89c4990fdebf179d1fe66e109794ad3060789cf8efabba26ed95ca1a9c70c7cf77385287b85e31
185.30.117.2||||||||
185.30.117.3||||||||
185.30.117.4||||||||
185.30.117.5||||||||
185.30.117.6||||||||
185.92.151.246||||||||
185.92.221.44||||||||
188.138.88.146||||||||
188.165.207.52||||||||
188.165.227.59||||||||
188.213.140.54||||||||
188.213.140.72||||||||
188.213.142.102||||||||
188.213.142.120||||||||
188.213.142.185||||||||
188.213.142.19||||||||
188.213.143.212||||||||
188.25.224.51||||||||
188.34.195.98||||||||
188.95.248.62||||||||
192.145.44.15||||||||
192.145.46.202||||||||
192.145.46.89||||||||
192.248.169.101||||||||
192.81.213.168||||||||
192.99.1.42||||||||
192.99.34.110||||||||
192.99.35.103||||||||
192.99.7.186||||||||
193.164.133.115||||||||
193.187.175.127||||||||
193.188.15.152||||||||
193.188.15.153||||||||
193.188.15.154||||||||
193.188.15.155||||||||
193.188.15.156||||||||
193.188.15.157||||||||
193.188.15.158||||||||
193.188.15.159||||||||
193.188.15.160||||||||
193.188.15.161||||||||
193.188.15.171||||||||
193.188.15.172||||||||
193.188.15.174||||||||
193.188.15.175||||||||
193.188.15.178||||||||
193.188.15.180||||||||
193.188.15.182||||||||
193.188.15.183||||||||
193.188.15.184||||||||
193.188.15.185||||||||
193.188.15.186||||||||
193.188.15.187||||||||
193.188.15.188||||||||
193.188.15.190||||||||
193.188.15.191||||||||
193.188.15.192||||||||
193.188.15.193||||||||
193.188.15.194||||||||
193.188.15.195||||||||
193.188.15.196||||||||
193.188.15.197||||||||
193.188.15.198||||||||
193.188.15.200||||||||
193.188.15.202|394256|193.188.15.0/24|CA|ripencc|2019-10-15|CLOUDSINGULARITY, CA|t1Nadzj8RYqJzNC3EmXWPuG7abijX9DhZ5f|047424baaacd862655c68836ad29d58ae3c7c7f064990677bf41681f64722a4cdc117267ff348064917c3e486fcc72bbda63f9e2664cda0649df066b8627735300
193.188.15.204||||||||
193.188.15.205||||||||
193.188.15.206||||||||
193.188.15.207||||||||
193.188.15.209||||||||
193.188.15.210||||||||
193.188.15.211||||||||
193.188.15.212||||||||
193.188.15.214||||||||
193.188.15.215||||||||
193.188.15.216||||||||
193.188.15.218||||||||
193.188.15.219||||||||
193.188.15.220||||||||
193.188.15.223||||||||
193.188.15.225||||||||
193.188.15.226||||||||
193.188.15.228||||||||
193.188.15.229||||||||
193.188.15.230||||||||
193.188.15.235||||||||
193.188.15.236||||||||
193.188.15.237||||||||
193.188.15.238||||||||
193.188.15.240||||||||
193.188.15.243||||||||
193.188.15.244||||||||
193.188.15.245||||||||
193.188.15.246||||||||
193.188.15.249||||||||
193.188.15.252||||||||
193.188.15.254||||||||
193.200.241.142||||||||
193.26.157.137||||||||
193.26.159.101||||||||
193.26.159.135||||||||
193.26.159.152||||||||
193.34.144.139||||||||
193.34.145.254||||||||
193.37.152.114||||||||
193.38.33.110||||||||
193.38.33.172||||||||
193.38.33.231||||||||
193.38.34.10||||||||
193.38.34.11||||||||
193.38.34.12||||||||
193.38.34.13||||||||
193.38.34.14||||||||
193.38.34.82||||||||
193.38.34.84||||||||
193.38.34.85||||||||
193.38.34.89||||||||
193.38.34.92||||||||
193.38.34.95||||||||
193.38.34.97||||||||
194.13.80.110||||||||
194.13.80.131||||||||
194.13.83.246|197540|194.13.80.0/22|DE|ripencc|2018-07-23|NETCUP-AS netcup GmbH, DE|t1VnLhPqb1dGeuxBDnNFqhdrbuqNHCY4zVT|043285366ec70b1e4bc79bd6fee2b3feecb64d9fa3177617f52cbd657177bcbb527bb34656e4c1b52f3654d89315cf1c4dde5aceb9f15eff5df578e263699b0981
194.163.129.113||||||||
194.163.129.118||||||||
194.163.129.242||||||||
194.163.130.146||||||||
194.163.130.160||||||||
194.163.130.206||||||||
194.163.131.11||||||||
194.163.131.255||||||||
194.163.131.9||||||||
194.163.132.1||||||||
194.163.134.132||||||||
194.163.135.109||||||||
194.163.135.197||||||||
194.163.135.199||||||||
194.163.135.200||||||||
194.163.135.201||||||||
194.163.136.17||||||||
194.163.137.27||||||||
194.163.139.1||||||||
194.163.139.133||||||||
194.163.139.153||||||||
194.163.139.192||||||||
194.163.139.218||||||||
194.163.143.18||||||||
194.163.144.133||||||||
194.163.144.233||||||||
194.163.144.234||||||||
194.163.144.54||||||||
194.163.146.196||||||||
194.163.146.238||||||||
194.163.148.252||||||||
194.163.150.141||||||||
194.163.150.143||||||||
194.163.151.30||||||||
194.163.153.107||||||||
194.163.153.179||||||||
194.163.153.184||||||||
194.163.154.174||||||||
194.163.154.92||||||||
194.163.156.188||||||||
194.163.158.102||||||||
194.163.160.41||||||||
194.163.161.184||||||||
194.163.161.62||||||||
194.163.161.82||||||||
194.163.162.211||||||||
194.163.162.47||||||||
194.163.163.171||||||||
194.163.163.207||||||||
194.163.163.208||||||||
194.163.163.209||||||||
194.163.163.210||||||||
194.163.163.211||||||||
194.163.163.212||||||||
194.163.163.213||||||||
194.163.163.214||||||||
194.163.165.89||||||||
194.163.166.131||||||||
194.163.166.132||||||||
194.163.166.133||||||||
194.163.166.134||||||||
194.163.166.135||||||||
194.163.168.88||||||||
194.163.168.91||||||||
194.163.168.93||||||||
194.163.168.94||||||||
194.163.169.215||||||||
194.163.169.37||||||||
194.163.170.162||||||||
194.163.170.187||||||||
194.163.170.21||||||||
194.163.170.66||||||||
194.163.170.67||||||||
194.163.171.211||||||||
194.163.172.156||||||||
194.163.173.22||||||||
194.163.174.146||||||||
194.163.174.85||||||||
194.163.174.86||||||||
194.163.174.87||||||||
194.163.175.103||||||||
194.163.175.57||||||||
194.163.176.166||||||||
194.163.176.185||||||||
194.163.176.187||||||||
194.163.176.188||||||||
194.163.176.204||||||||
194.163.176.235||||||||
194.163.176.37||||||||
194.163.179.43||||||||
194.163.180.117||||||||
194.163.180.119||||||||
194.163.181.51||||||||
194.163.182.0||||||||
194.163.182.43||||||||
194.163.183.140||||||||
194.163.185.164||||||||
194.163.185.255||||||||
194.163.186.191||||||||
194.163.186.209||||||||
194.163.187.1||||||||
194.163.187.18||||||||
194.163.188.131||||||||
194.163.188.200||||||||
194.163.188.220||||||||
194.163.188.221||||||||
194.163.188.65||||||||
194.163.190.131||||||||
194.163.190.134||||||||
194.163.190.160||||||||
194.163.190.219||||||||
194.163.190.243||||||||
194.163.190.52||||||||
194.181.113.213||||||||
194.181.113.214||||||||
194.233.64.149||||||||
194.233.66.29||||||||
194.233.69.144||||||||
194.233.69.151|141995|194.233.68.0/22|SG|apnic|1996-01-26|CAPL-AS-AP Contabo Asia Private Limited, SG|t1U64JBpTTPTD1CWLLmBdHs4tEtVn6JuZ4p|049374aef91aab052a164e6fb3b187a4913c94829c86954fd0ce0e44be3b33b2b8cfb8d8ac7e0af28e0e4421e15ad91552114604b67d9b5bfe5b763d4367276c0f
194.233.69.222|141995|194.233.68.0/22|SG|apnic|1996-01-26|CAPL-AS-AP Contabo Asia Private Limited, SG|t1bX4ze4aTPCZZpPes5WYUGkgXFy3Jpjfnr|0480ee54ca0ce9178f8a6db2e06b05a47cb9f0b4323109ef77960edd1e0e1e32004231b3e287f660332de8a8da52d2b137639e52553f8dfa693e50913d7a9c9a2c
194.233.72.116||||||||
194.233.72.242||||||||
194.233.72.243||||||||
194.233.77.220||||||||
194.233.79.34||||||||
194.233.82.230||||||||
194.233.84.106||||||||
194.233.84.153||||||||
194.233.85.144||||||||
194.233.86.175||||||||
194.233.86.194||||||||
194.233.87.210||||||||
194.35.120.211||||||||
194.35.120.245|51167|194.35.120.0/24|DE|ripencc|2018-10-30|CONTABO, DE|t1aimKsjUPrSCF5d81msnhEaq16X8EgyQS9|0483a328ddfbb054771da1659b65f05f5290ff681545a58b241ee62b5385a7aece25775bfee8560a28e9e0f6819c5b2c41bdb08fb2e3ad79646d5a1184ec9eb205
194.36.144.191||||||||
194.36.144.251||||||||
194.36.145.14||||||||
194.36.146.66||||||||
194.36.147.2||||||||
194.60.87.8||||||||
195.201.170.210||||||||
195.206.229.51||||||||
195.206.229.52||||||||
195.206.229.53||||||||
195.206.229.54||||||||
195.206.229.55||||||||
195.206.229.56||||||||
195.206.229.57||||||||
195.206.229.58||||||||
195.206.229.59||||||||
195.206.229.60||||||||
195.206.229.61||||||||
195.206.229.62||||||||
195.206.229.63||||||||
195.206.229.64||||||||
195.206.229.65||||||||
195.206.229.66||||||||
195.206.229.73||||||||
195.206.229.74||||||||
195.206.229.75||||||||
195.206.229.76||||||||
195.206.229.77||||||||
195.206.229.78||||||||
195.206.229.79||||||||
195.206.229.80||||||||
195.206.229.81||||||||
195.206.229.82||||||||
195.206.229.83||||||||
195.206.229.84||||||||
195.206.229.85|48894|195.206.229.0/24|SI|ripencc|2010-04-22|OPTIMUS-AS, SI|t1K5txxB6GLmWezHeUANzVVGi8KjLmuvFyH|0482d83ec4718dff27ccfd3159d1bf948bba03195038f568e150786b91906c6ada8c90575404db2fd6760bfb769b2d5986adafe18bd01856ccbe6b17a831a07203
195.206.229.86||||||||
195.206.229.87||||||||
195.244.89.206||||||||
198.199.90.251||||||||
198.23.149.169||||||||
198.50.152.135||||||||
198.53.117.172||||||||
198.91.51.15|54329|198.91.48.0/20|US|arin|2012-07-03|SUMO, US|t1fuVwX6bUp8bcs2ttsJA7GYLtxkENa1UT7|04a5b1cd192660e855032f6d78ef270f45bb6ed5152f47cfa9d331777b6e0e1c8360175b663eb53554e32258d365493fafd6666dee128cd056c7e370b694d0197e
198.91.51.25||||||||
199.247.19.229||||||||
199.247.31.134||||||||
2.59.156.139||||||||
2.59.156.180||||||||
202.157.185.81||||||||
202.166.2.246||||||||
202.61.192.75||||||||
202.61.194.173||||||||
202.61.194.87||||||||
202.61.195.84||||||||
202.61.196.109||||||||
202.61.196.197||||||||
202.61.196.223||||||||
202.61.197.168||||||||
202.61.198.182||||||||
202.61.199.133||||||||
202.61.200.111||||||||
202.61.200.118||||||||
202.61.200.125||||||||
202.61.200.139||||||||
202.61.200.217||||||||
202.61.200.218||||||||
202.61.200.22||||||||
202.61.200.238||||||||
202.61.200.250||||||||
202.61.200.253||||||||
202.61.200.40||||||||
202.61.200.66||||||||
202.61.201.103||||||||
202.61.201.13||||||||
202.61.201.136||||||||
202.61.201.159||||||||
202.61.201.175||||||||
202.61.201.21||||||||
202.61.201.214||||||||
202.61.201.52||||||||
202.61.201.56||||||||
202.61.201.76||||||||
202.61.201.77||||||||
202.61.202.107||||||||
202.61.202.126||||||||
202.61.202.159||||||||
202.61.202.162||||||||
202.61.202.21||||||||
202.61.202.211||||||||
202.61.202.215||||||||
202.61.202.224||||||||
202.61.202.227||||||||
202.61.202.228||||||||
202.61.202.238||||||||
202.61.202.55||||||||
202.61.203.101||||||||
202.61.203.151||||||||
202.61.203.173||||||||
202.61.203.177||||||||
202.61.204.113||||||||
202.61.204.124||||||||
202.61.204.151||||||||
202.61.204.168||||||||
202.61.204.17||||||||
202.61.204.21||||||||
202.61.204.48||||||||
202.61.204.93||||||||
202.61.205.163||||||||
202.61.205.168||||||||
202.61.205.44||||||||
202.61.206.118||||||||
202.61.206.120||||||||
202.61.206.54|197540|202.61.192.0/20|AT|ripencc|2003-07-07|NETCUP-AS netcup GmbH, DE|t1WojipyKbRCmW2E6qVcawK8jtyCU6e4ZcK|044de1cffee90e6116a621e88d10c6a252280359e3fa6adc71dc2baa61d1317a507d34557449f08f4e25034b3476070f4af2f0ec0ac5077dcf0f641ec96e07a869
202.61.207.10||||||||
202.61.207.139||||||||
202.61.207.199||||||||
202.61.207.236||||||||
202.61.207.240||||||||
202.61.207.248||||||||
202.61.207.40||||||||
202.61.207.45||||||||
202.61.226.4||||||||
202.61.229.134||||||||
202.61.229.41||||||||
202.61.229.94||||||||
202.61.236.12||||||||
202.61.236.182||||||||
202.61.236.231||||||||
202.61.236.30||||||||
202.61.236.63||||||||
202.61.236.88||||||||
202.61.237.11||||||||
202.61.237.139||||||||
202.61.237.14||||||||
202.61.237.24||||||||
202.61.237.47||||||||
202.61.238.121||||||||
202.61.238.127||||||||
202.61.238.130||||||||
202.61.238.139|197540|202.61.224.0/20|AT|ripencc|2003-07-07|NETCUP-AS netcup GmbH, DE|t1gKFXPfYUTP8vsE1F7a48ktVbwW3vCrcEi|047295dc32a4063b77bc275e7db8982b73a84385a5a3868d2b8d8a75698d177cebc8e4666bec6b92e0c27f4844391059125dc726ab3aff1717a8ccd7cd20106309
202.61.238.141||||||||
202.61.238.18||||||||
202.61.238.184||||||||
202.61.239.147||||||||
202.61.239.158||||||||
202.61.239.217|197540|202.61.224.0/20|AT|ripencc|2003-07-07|NETCUP-AS netcup GmbH, DE|t1aHoV1x5a5evMhU3kJgmrFUY2yzLxMLbxD|0442b1e1e5738c51c92bd60eaa41b15514333ef73e009465321d5420732bb1b6002fb20b3e7bb5700173a69877bf91cd96d746fa3f6f7d5f939114ed9c97e459d0
202.61.239.225||||||||
202.61.239.233||||||||
202.61.239.31||||||||
202.61.239.39||||||||
202.61.242.230||||||||
202.61.242.89||||||||
202.61.243.140||||||||
202.61.248.40||||||||
202.61.249.188||||||||
202.61.249.229||||||||
202.61.250.156||||||||
202.61.250.183||||||||
202.61.250.53||||||||
203.221.176.242||||||||
206.172.182.151||||||||
206.189.30.223||||||||
206.81.14.229||||||||
207.148.118.55||||||||
207.148.5.240||||||||
207.148.94.65||||||||
207.180.193.14||||||||
207.180.193.239||||||||
207.180.193.83||||||||
207.180.194.119||||||||
207.180.196.222||||||||
207.180.198.173||||||||
207.180.199.90||||||||
207.180.200.252||||||||
207.180.200.92||||||||
207.180.201.250||||||||
207.180.205.49||||||||
207.180.206.150||||||||
207.180.207.36||||||||
207.180.208.218||||||||
207.180.210.133||||||||
207.180.210.204||||||||
207.180.213.214||||||||
207.180.213.235||||||||
207.180.215.211||||||||
207.180.216.223||||||||
207.180.219.104||||||||
207.180.221.15||||||||
207.180.223.23||||||||
207.180.223.75||||||||
207.180.227.253||||||||
207.180.227.41||||||||
207.180.227.8||||||||
207.180.228.107||||||||
207.180.229.44||||||||
207.180.231.235||||||||
207.180.232.167||||||||
207.180.232.62||||||||
207.180.233.57||||||||
207.180.233.97||||||||
207.180.234.128||||||||
207.180.235.105||||||||
207.180.236.58||||||||
207.180.237.118||||||||
207.180.237.90||||||||
207.180.238.149||||||||
207.180.238.180||||||||
207.180.240.172||||||||
207.180.240.218||||||||
207.180.241.244||||||||
207.180.242.238||||||||
207.180.243.92||||||||
207.180.244.24||||||||
207.180.244.43||||||||
207.180.246.79||||||||
207.180.248.154||||||||
207.180.249.214||||||||
207.180.249.81||||||||
207.180.250.106||||||||
207.180.251.106||||||||
207.180.251.217||||||||
207.180.251.243||||||||
207.180.252.4||||||||
207.180.254.147||||||||
207.244.151.170||||||||
207.244.229.148||||||||
207.244.232.55||||||||
207.244.234.198||||||||
207.244.234.248||||||||
207.244.235.194||||||||
207.244.236.91|40021|207.244.224.0/20|US|arin|2021-05-07|CONTABO, US|t1JN8TUr2XZvJk9FCXdQ8SQkmapTD3wRwrj|0439a36bc57656f01f47b665af05491908079e5bd8ad88cbca73704c937c4a408c31aff1a1a36b1ebf3cdb567592afa60475f403cb40112530e3a0177fa6ca16c1
207.244.237.10||||||||
207.244.238.142||||||||
207.244.239.189||||||||
207.244.244.76||||||||
207.244.246.142||||||||
207.244.247.104||||||||
207.244.249.214||||||||
207.244.251.100||||||||
207.244.253.127||||||||
207.244.254.212||||||||
207.244.254.23||||||||
208.87.131.40||||||||
208.87.134.16||||||||
208.87.134.22||||||||
208.87.135.117||||||||
208.87.135.123||||||||
208.87.135.14||||||||
208.87.135.148||||||||
208.87.135.159||||||||
208.87.135.166||||||||
208.87.135.207||||||||
208.87.135.220||||||||
208.87.135.237||||||||
208.87.135.27||||||||
208.87.135.51||||||||
208.87.135.93|29802|208.87.135.0/24|US|arin|2020-07-13|HVC-AS, US|t1U64JBpTTPTD1CWLLmBdHs4tEtVn6JuZ4p|049374aef91aab052a164e6fb3b187a4913c94829c86954fd0ce0e44be3b33b2b8cfb8d8ac7e0af28e0e4421e15ad91552114604b67d9b5bfe5b763d4367276c0f
209.126.4.138||||||||
209.126.81.235||||||||
209.126.82.206||||||||
209.126.82.210||||||||
209.126.82.211||||||||
209.126.82.230||||||||
209.126.83.228||||||||
209.126.84.17||||||||
209.126.84.231||||||||
209.126.86.6||||||||
209.126.87.6||||||||
209.145.49.181||||||||
209.145.49.182||||||||
209.145.49.39||||||||
209.145.49.52||||||||
209.145.50.177||||||||
209.145.50.91||||||||
209.145.51.129||||||||
209.145.52.95||||||||
209.145.53.116||||||||
209.145.53.131||||||||
209.145.53.158||||||||
209.145.53.161||||||||
209.145.53.252||||||||
209.145.53.60||||||||
209.145.54.35||||||||
209.145.55.34||||||||
209.145.55.52||||||||
209.145.56.10||||||||
209.145.57.228||||||||
209.145.58.210||||||||
209.145.58.39||||||||
209.145.62.40||||||||
209.145.62.98||||||||
209.145.63.55||||||||
209.151.155.26||||||||
209.182.232.232||||||||
209.182.233.16||||||||
209.182.234.192||||||||
209.182.234.212||||||||
209.182.236.129||||||||
209.182.236.46||||||||
209.182.236.55||||||||
209.250.241.199||||||||
209.250.248.24||||||||
209.250.249.228||||||||
209.250.255.127||||||||
209.59.164.68||||||||
209.59.164.74||||||||
209.94.57.60||||||||
209.94.62.231||||||||
210.246.231.174||||||||
212.139.143.58||||||||
212.139.143.59||||||||
212.235.124.200||||||||
212.76.131.98||||||||
213.109.226.57|47702|213.109.224.0/21|UA|ripencc|2009-10-07|DISCOVERY-AS, UA|t1ZroNZBBSwyychVkLui3dZcLnm88SEdKwt|042e150d60874c7d22500ef8a628f69156dd0ced6021932bf2183b0160cb3817482b647fb7ee794b66cf25414dec6c03fafa842b0dd6522f328b131ba2bd13eb96
213.136.74.85||||||||
213.136.76.127||||||||
213.136.76.42||||||||
213.136.83.184||||||||
213.136.83.95||||||||
213.136.92.165||||||||
213.231.3.224||||||||
216.128.138.174||||||||
216.128.178.2||||||||
216.128.180.11||||||||
217.160.61.162||||||||
217.162.154.10|6830|217.162.128.0/17|CH|ripencc|2001-04-04|LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA, NL|t1WcWvFHfXfkeAQj2C42Hf9amzWBc5RtuXo|04871f07052b71031ea553058fdd9d3c749ac4baefdaf15132fcba8f258490802215a6659678d3f830de31e5502a97085904879c62105371be7a772423cd448adb
217.172.170.78||||||||
217.182.70.42||||||||
217.79.255.16||||||||
217.79.255.186||||||||
218.215.241.68||||||||
220.129.101.208||||||||
220.129.67.2||||||||
23.122.39.49||||||||
23.20.243.83||||||||
23.227.173.132||||||||
23.227.173.135||||||||
23.227.173.138||||||||
23.227.173.15||||||||
23.227.173.152||||||||
23.227.173.168||||||||
23.227.173.171||||||||
23.227.173.21||||||||
23.227.173.238||||||||
23.227.173.251||||||||
23.227.173.253||||||||
23.227.173.6||||||||
23.227.173.61||||||||
23.227.173.75||||||||
23.227.173.81||||||||
23.88.110.121||||||||
23.88.19.178||||||||
23.88.19.179||||||||
23.88.19.181||||||||
23.88.19.190||||||||
23.88.43.208||||||||
23.88.48.90||||||||
23.88.61.6||||||||
24.192.30.200||||||||
24.9.54.15||||||||
24.9.92.142||||||||
3.8.116.100||||||||
31.133.0.221||||||||
31.133.0.242||||||||
31.164.230.152||||||||
31.7.194.135||||||||
31.7.195.120||||||||
31.7.195.201||||||||
31.7.195.202||||||||
31.7.195.203||||||||
31.7.195.204||||||||
31.7.195.205||||||||
31.7.195.206||||||||
31.7.195.207||||||||
34.122.230.83||||||||
34.123.34.206||||||||
34.132.149.201||||||||
34.135.203.241||||||||
34.135.223.203||||||||
35.184.117.169||||||||
35.222.190.228||||||||
35.223.248.200||||||||
35.238.208.210||||||||
37.120.168.107||||||||
37.120.169.103||||||||
37.120.171.20||||||||
37.120.175.146||||||||
37.187.244.191||||||||
37.201.150.20||||||||
37.221.197.179||||||||
37.26.136.253||||||||
37.33.55.209||||||||
38.105.209.123||||||||
38.105.209.17||||||||
38.105.209.172||||||||
38.242.195.157||||||||
38.242.198.65||||||||
38.242.199.127||||||||
38.242.200.87||||||||
38.242.202.251||||||||
38.242.202.32||||||||
38.242.203.112||||||||
38.242.203.76||||||||
38.242.204.207||||||||
38.242.204.208||||||||
38.242.205.46||||||||
38.242.206.59|51167|38.242.192.0/20|US|arin|1991-04-16|CONTABO, DE|t1JhodXNbVMNhR13L2KhwY7BwopmguBivPs|041e0306b880999da096c050ca895123c64149990d5a3c95d702ec04d69eb32186d98ae613fef640b0235a52001c0d39e20c27a979e59442631887dac67ed4254a
38.242.207.96||||||||
38.242.208.85||||||||
38.242.209.50|51167|38.242.208.0/20|US|arin|1991-04-16|CONTABO, DE|t1a5FrnW6u61gqZ6EefnSQUVeXeyV2zqXLj|045ccf54fc7cfc49f15a60f06aa5f21cfb565b9ba6072d73ea2c2b3eef35447a79fe51217fb02855e9c47183488ffcde8a15f40badf45658f55bf4fb80162d3d3b
38.242.210.108||||||||
38.242.214.105||||||||
38.242.215.101||||||||
38.242.223.202||||||||
41.193.142.130||||||||
45.129.180.23||||||||
45.129.180.78||||||||
45.129.181.23||||||||
45.129.182.59||||||||
45.13.59.140||||||||
45.13.59.145||||||||
45.13.59.160||||||||
45.13.59.80||||||||
45.130.104.120||||||||
45.130.104.128||||||||
45.132.246.245||||||||
45.132.247.146||||||||
45.136.29.135||||||||
45.142.176.146||||||||
45.142.177.186||||||||
45.142.177.219||||||||
45.142.178.79||||||||
45.151.123.77||||||||
45.157.178.108||||||||
45.157.178.255||||||||
45.157.179.62||||||||
45.32.124.179||||||||
45.32.134.22||||||||
45.32.144.233||||||||
45.32.161.51||||||||
45.41.204.120||||||||
45.41.204.72||||||||
45.61.162.134||||||||
45.61.162.144||||||||
45.63.114.193||||||||
45.63.13.163||||||||
45.63.68.215||||||||
45.67.221.81||||||||
45.76.184.139||||||||
45.76.188.208||||||||
45.76.2.29||||||||
45.76.25.69||||||||
45.77.208.231||||||||
45.77.29.150||||||||
45.79.71.219||||||||
45.81.148.25||||||||
45.83.104.44||||||||
45.88.191.182||||||||
45.9.61.125||||||||
45.9.61.198||||||||
45.9.62.3||||||||
45.94.58.176||||||||
46.10.2.97||||||||
46.101.2.51||||||||
46.101.75.194||||||||
46.107.168.95||||||||
46.138.245.21||||||||
46.173.134.100||||||||
46.173.134.109||||||||
46.173.134.119||||||||
46.173.134.135||||||||
46.173.134.139||||||||
46.173.134.156||||||||
46.173.134.162||||||||
46.173.134.175||||||||
46.173.134.191||||||||
46.173.134.223||||||||
46.173.134.235||||||||
46.173.134.248||||||||
46.38.233.218||||||||
46.38.236.202||||||||
46.38.243.100||||||||
46.38.250.238||||||||
46.4.142.199||||||||
46.4.72.110||||||||
46.4.72.119||||||||
46.4.72.125||||||||
46.82.11.249||||||||
47.185.73.125||||||||
49.12.212.242||||||||
49.12.236.69||||||||
49.12.65.25||||||||
49.176.245.21||||||||
5.135.177.59||||||||
5.161.42.245||||||||
5.161.42.83||||||||
5.161.44.235||||||||
5.161.49.152||||||||
5.161.60.175||||||||
5.161.60.244||||||||
5.161.61.87||||||||
5.161.70.199||||||||
5.161.71.168||||||||
5.182.17.242||||||||
5.182.33.133||||||||
5.182.33.160||||||||
5.189.128.39||||||||
5.189.131.141||||||||
5.189.133.88||||||||
5.189.134.142||||||||
5.189.134.65||||||||
5.189.136.54||||||||
5.189.138.25||||||||
5.189.139.207||||||||
5.189.139.30||||||||
5.189.140.48||||||||
5.189.143.224||||||||
5.189.146.147||||||||
5.189.147.106||||||||
5.189.147.169||||||||
5.189.147.2||||||||
5.189.148.86||||||||
5.189.151.239||||||||
5.189.153.249||||||||
5.189.155.217||||||||
5.189.156.176||||||||
5.189.157.119||||||||
5.189.157.9||||||||
5.189.158.155||||||||
5.189.160.119||||||||
5.189.160.150||||||||
5.189.162.110||||||||
5.189.162.229||||||||
